,State,Year,Estimate!!RACE!!Total population!!Total population,Percent Estimate!!RACE!!Total population!!Total population,Estimate!!RACE!!Total population!!One race,Percent Estimate!!RACE!!Total population!!One race,Estimate!!RACE!!Total population!!Two or more races,Percent Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!White,Percent Estimate!!RACE!!Total population!!One race!!White,Estimate!!RACE!!Total population!!One race!!Black or African American,Percent Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Percent Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Percent Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,Percent Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Percent Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!White,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Some other race,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Some other race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Total population,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races"
11,Hawaii,2011,1374810,1374810,1043258,75.9,331552,24.1,343352,25.0,26281,1.9,3942,0.3,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,523824,38.1,2115,0.2,59509,4.3,192600,14.0,187541,13.6,22900,1.7,7209,0.5,51950,3.8,128087,9.3,76657,5.6,1524,0.1,17156,1.2,32750,2.4,17772,1.3,3626,0.3,7073,0.5,68751,5.0,1009,0.1,1374810,1374810,589821,42.9,43051,3.1,30102,2.2,784550,57.1,357724,26.0,36429,2.6,1374810,1374810,126419,9.2,34494,2.5,43834,3.2,1725,0.1,46366,3.4,1248391,90.8,314810,22.9,24969,1.8,2875,0.2,512081,37.2,121824,8.9,1071,0.1,270761,19.7,2556,0.2,268205,19.5
12,Idaho,2011,1584985,1584985,1545525,97.5,39460,2.5,1465484,92.5,8392,0.5,20511,1.3,429,0.0,552,0.0,841,0.1,860,0.1,20913,1.3,2557,0.2,6416,0.4,1457,0.1,3615,0.2,3247,0.2,341,0.0,3280,0.2,1287,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,28938,1.8,6959,0.4,14481,0.9,8793,0.6,609,0.0,1584985,1584985,1503412,94.9,17611,1.1,36962,2.3,31722,2.0,2647,0.2,34452,2.2,1584985,1584985,181740,11.5,159268,10.0,3935,0.2,1784,0.1,16753,1.1,1403245,88.5,1323093,83.5,7496,0.5,18009,1.1,20196,1.3,951,0.1,2410,0.2,31090,2.0,499,0.0,30591,1.9
13,Illinois,2011,12869259,12869259,12605700,98.0,263559,2.0,9328438,72.5,1867304,14.5,25818,0.2,3365,0.0,641,0.0,138,0.0,785,0.0,599115,4.7,187093,1.5,113184,0.9,113321,0.9,15453,0.1,71548,0.6,27076,0.2,71440,0.6,1378,0.0,381,0.0,499,0.0,343,0.0,155,0.0,783647,6.1,74800,0.6,32290,0.3,59982,0.5,11593,0.1,12869259,12869259,9550577,74.2,1981146,15.4,83458,0.6,681165,5.3,10326,0.1,842991,6.6,12869259,12869259,2077030,16.1,1655160,12.9,183637,1.4,22132,0.2,216101,1.7,10792229,83.9,8123890,63.1,1843317,14.3,14897,0.1,595972,4.6,1225,0.0,15454,0.1,197474,1.5,11601,0.1,185873,1.4
14,Indiana,2011,6516922,6516922,6374553,97.8,142369,2.2,5512023,84.6,589109,9.0,12817,0.2,2183,0.0,930,0.0,306,0.0,318,0.0,102695,1.6,30356,0.5,25479,0.4,8975,0.1,4344,0.1,10385,0.2,5517,0.1,17639,0.3,786,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,157123,2.4,57231,0.9,33974,0.5,18200,0.3,2871,0.0,6516922,6516922,5643266,86.6,658003,10.1,55375,0.8,127692,2.0,3913,0.1,178956,2.7,6516922,6516922,399486,6.1,312226,4.8,32215,0.5,4988,0.1,50057,0.8,6117436,93.9,5295511,81.3,580310,8.9,9850,0.2,101921,1.6,672,0.0,8360,0.1,120812,1.9,5578,0.1,115234,1.8
15,Iowa,2011,3062309,3062309,3001421,98.0,60888,2.0,2800812,91.5,88258,2.9,12009,0.4,730,0.0,678,0.0,66,0.0,1964,0.1,56040,1.8,12679,0.4,10498,0.3,2859,0.1,1045,0.0,7209,0.2,7745,0.3,14005,0.5,1010,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,43292,1.4,21804,0.7,18161,0.6,7793,0.3,1190,0.0,3062309,3062309,2857920,93.3,115008,3.8,35061,1.1,66595,2.2,3180,0.1,50241,1.6,3062309,3062309,153241,5.0,116272,3.8,6410,0.2,1726,0.1,28833,0.9,2909068,95.0,2706524,88.4,86142,2.8,9831,0.3,55555,1.8,1010,0.0,1459,0.0,48547,1.6,783,0.0,47764,1.6
16,Kansas,2011,2871238,2871238,2774699,96.6,96539,3.4,2442531,85.1,167669,5.8,23830,0.8,5686,0.2,242,0.0,1999,0.1,521,0.0,67235,2.3,14445,0.5,12293,0.4,6241,0.2,1891,0.1,3764,0.1,16176,0.6,12425,0.4,1642,0.1,179,0.0,615,0.0,19,0.0,829,0.0,71792,2.5,26763,0.9,31598,1.1,12610,0.4,4926,0.2,2871238,2871238,2529665,88.1,207083,7.2,65739,2.3,84969,3.0,5081,0.2,82775,2.9,2871238,2871238,306806,10.7,257303,9.0,9207,0.3,3843,0.1,36453,1.3,2564432,89.3,2231358,77.7,163868,5.7,19967,0.7,66539,2.3,1550,0.1,2887,0.1,78263,2.7,650,0.0,77613,2.7
17,Kentucky,2011,4369356,4369356,4289109,98.2,80247,1.8,3837605,87.8,348778,8.0,9662,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,50424,1.2,11642,0.3,9747,0.2,3765,0.1,4481,0.1,4443,0.1,5718,0.1,10628,0.2,729,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,41911,1.0,38711,0.9,16180,0.4,8316,0.2,1291,0.0,4369356,4369356,3911017,89.5,396429,9.1,31992,0.7,63757,1.5,2602,0.1,49393,1.1,4369356,4369356,131508,3.0,76925,1.8,13889,0.3,11057,0.3,29637,0.7,4237848,97.0,3761039,86.1,343115,7.9,7709,0.2,49391,1.1,644,0.0,5574,0.1,70376,1.6,919,0.0,69457,1.6
18,Louisiana,2011,4574836,4574836,4497175,98.3,77661,1.7,2874839,62.8,1469876,32.1,28830,0.6,2914,0.1,15,0.0,274,0.0,240,0.0,72484,1.6,9613,0.2,10306,0.2,7059,0.2,1436,0.0,3004,0.1,30421,0.7,10645,0.2,3126,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,48020,1.0,25781,0.6,18412,0.4,10270,0.2,4019,0.1,4574836,4574836,2941935,64.3,1510994,33.0,58144,1.3,86891,1.9,4570,0.1,58164,1.3,4574836,4574836,197866,4.3,76772,1.7,11957,0.3,11198,0.2,97939,2.1,4376970,95.7,2743421,60.0,1460785,31.9,26248,0.6,71684,1.6,3126,0.1,7370,0.2,64336,1.4,2890,0.1,61446,1.3
19,Maine,2011,1328188,1328188,1303121,98.1,25067,1.9,1264494,95.2,13598,1.0,8148,0.6,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,13498,1.0,1804,0.1,2819,0.2,2367,0.2,668,0.1,1716,0.1,1327,0.1,2797,0.2,134,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,3249,0.2,4751,0.4,13073,1.0,4147,0.3,540,0.0,1328188,1328188,1288000,97.0,20057,1.5,22863,1.7,18265,1.4,574,0.0,4426,0.3,1328188,1328188,17813,1.3,5555,0.4,5558,0.4,274,0.0,6426,0.5,1310375,98.7,1251992,94.3,12889,1.0,8127,0.6,13134,1.0,134,0.0,623,0.0,23476,1.8,673,0.1,22803,1.7
20,Maryland,2011,5828289,5828289,5676344,97.4,151945,2.6,3414300,58.6,1725923,29.6,14530,0.2,2722,0.0,325,0.0,355,0.0,175,0.0,329770,5.7,74975,1.3,73196,1.3,53095,0.9,8045,0.1,49177,0.8,26038,0.4,45244,0.8,1924,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,189897,3.3,52010,0.9,15950,0.3,31424,0.5,10253,0.2,5828289,5828289,3536068,60.7,1808779,31.0,49384,0.8,378646,6.5,7338,0.1,212554,3.6,5828289,5828289,489505,8.4,83181,1.4,46162,0.8,11326,0.2,348836,6.0,5338784,91.6,3161062,54.2,1696598,29.1,12538,0.2,328024,5.6,1681,0.0,14130,0.2,124751,2.1,7139,0.1,117612,2.0
21,Massachusetts,2011,6587536,6587536,6419478,97.4,168058,2.6,5305948,80.5,451127,6.8,13160,0.2,1320,0.0,418,0.0,54,0.0,95,0.0,365968,5.6,69465,1.1,133088,2.0,12135,0.2,7890,0.1,28944,0.4,51472,0.8,62974,1.0,858,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,282417,4.3,65768,1.0,18375,0.3,31802,0.5,3135,0.0,6587536,6587536,5450859,82.7,540769,8.2,42744,0.6,408604,6.2,5789,0.1,318477,4.8,6587536,6587536,649272,9.9,36212,0.5,278716,4.2,9574,0.1,324770,4.9,5938264,90.1,4993834,75.8,406157,6.2,8709,0.1,364484,5.5,799,0.0,47410,0.7,116871,1.8,16906,0.3,99965,1.5
22,Michigan,2011,9876187,9876187,9623356,97.4,252831,2.6,7830903,79.3,1388139,14.1,54719,0.6,3317,0.0,24854,0.3,276,0.0,780,0.0,242232,2.5,75667,0.8,46553,0.5,26648,0.3,9304,0.1,26802,0.3,18353,0.2,38905,0.4,2118,0.0,568,0.0,313,0.0,155,0.0,1082,0.0,105245,1.1,87065,0.9,58560,0.6,40238,0.4,15661,0.2,9876187,9876187,8052259,81.5,1510609,15.3,143760,1.5,297203,3.0,8349,0.1,133760,1.4,9876187,9876187,447420,4.5,330182,3.3,40808,0.4,8948,0.1,67482,0.7,9428767,95.5,7536325,76.3,1372738,13.9,49534,0.5,240782,2.4,2051,0.0,8907,0.1,218430,2.2,7780,0.1,210650,2.1
23,Minnesota,2011,5344861,5344861,5209890,97.5,134971,2.5,4577875,85.7,279142,5.2,60842,1.1,411,0.0,32075,0.6,336,0.0,7978,0.1,216270,4.0,31704,0.6,26214,0.5,8902,0.2,4207,0.1,13645,0.3,24637,0.5,106961,2.0,763,0.0,406,0.0,0,0.0,238,0.0,119,0.0,74998,1.4,44558,0.8,31811,0.6,27662,0.5,4732,0.1,5344861,5344861,4699947,87.9,340401,6.4,106988,2.0,252051,4.7,4079,0.1,87361,1.6,5344861,5344861,257186,4.8,180152,3.4,14114,0.3,3869,0.1,59051,1.1,5087675,95.2,4421685,82.7,273387,5.1,54850,1.0,215328,4.0,651,0.0,4104,0.1,117670,2.2,3253,0.1,114417,2.1
24,Mississippi,2011,2978512,2978512,2944170,98.8,34342,1.2,1770546,59.4,1115359,37.4,11815,0.4,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,27077,0.9,4206,0.1,6283,0.2,3396,0.1,762,0.0,1116,0.0,10040,0.3,1274,0.0,108,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,19265,0.6,14245,0.5,6995,0.2,3005,0.1,1412,0.0,2978512,2978512,1800210,60.4,1135835,38.1,22579,0.8,32073,1.1,1031,0.0,24412,0.8,2978512,2978512,81113,2.7,55637,1.9,7067,0.2,1132,0.0,17277,0.6,2897399,97.3,1718213,57.7,1111889,37.3,10434,0.4,27004,0.9,85,0.0,1270,0.0,28504,1.0,946,0.0,27558,0.9
25,Missouri,2011,6010688,6010688,5865554,97.6,145134,2.4,4991510,83.0,688379,11.5,22326,0.4,7232,0.1,487,0.0,396,0.0,705,0.0,96187,1.6,21669,0.4,24295,0.4,12609,0.2,3365,0.1,7936,0.1,13640,0.2,12673,0.2,5692,0.1,779,0.0,868,0.0,1995,0.0,2050,0.0,61460,1.0,49956,0.8,42233,0.7,20840,0.3,5242,0.1,6010688,6010688,5121421,85.2,754641,12.6,76617,1.3,125353,2.1,11157,0.2,74862,1.2,6010688,6010688,216372,3.6,147165,2.4,15490,0.3,5679,0.1,48038,0.8,5794316,96.4,4855958,80.8,684018,11.4,20915,0.3,95014,1.6,5396,0.1,5791,0.1,127224,2.1,2983,0.0,124241,2.1
26,Montana,2011,998199,998199,974074,97.6,24125,2.4,891294,89.3,4305,0.4,66644,6.7,1661,0.2,3048,0.3,351,0.0,4129,0.4,5714,0.6,786,0.1,820,0.1,1349,0.1,1342,0.1,693,0.1,183,0.0,541,0.1,968,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,5149,0.5,1677,0.2,16086,1.6,3035,0.3,181,0.0,998199,998199,914605,91.6,7100,0.7,84557,8.5,10043,1.0,1855,0.2,6218,0.6,998199,998199,29331,2.9,20755,2.1,1366,0.1,264,0.0,6946,0.7,968868,97.1,872628,87.4,4210,0.4,63501,6.4,5344,0.5,957,0.1,475,0.0,21753,2.2,209,0.0,21544,2.2
27,Nebraska,2011,1842641,1842641,1802266,97.8,40375,2.2,1624885,88.2,83693,4.5,17985,1.0,427,0.0,189,0.0,1489,0.1,3235,0.2,34517,1.9,4660,0.3,5430,0.3,1860,0.1,892,0.0,2150,0.1,9858,0.5,9667,0.5,693,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,40493,2.2,12872,0.7,8261,0.4,6043,0.3,2799,0.2,1842641,1842641,1659694,90.1,101529,5.5,31591,1.7,43032,2.3,2418,0.1,47475,2.6,1842641,1842641,173430,9.4,135451,7.4,3963,0.2,1883,0.1,32133,1.7,1669211,90.6,1506826,81.8,81571,4.4,14411,0.8,33910,1.8,693,0.0,442,0.0,31358,1.7,549,0.0,30809,1.7
28,Nevada,2011,2723322,2723322,2617477,96.1,105845,3.9,1948463,71.5,222551,8.2,32805,1.2,1223,0.0,568,0.0,2745,0.1,1079,0.0,194695,7.1,12244,0.4,29945,1.1,90616,3.3,13292,0.5,13513,0.5,15427,0.6,19658,0.7,16360,0.6,5088,0.2,3184,0.1,4156,0.2,3932,0.1,202603,7.4,20079,0.7,12881,0.5,31358,1.2,3391,0.1,2723322,2723322,2030661,74.6,253565,9.3,54152,2.0,247866,9.1,34135,1.3,216342,7.9,2723322,2723322,737221,27.1,582092,21.4,18280,0.7,19396,0.7,117453,4.3,1986101,72.9,1455998,53.5,213673,7.8,26486,1.0,192868,7.1,16084,0.6,2263,0.1,78729,2.9,1093,0.0,77636,2.9
29,New Hampshire,2011,1318194,1318194,1295552,98.3,22642,1.7,1240868,94.1,14655,1.1,2154,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,29002,2.2,8410,0.6,5787,0.4,2150,0.2,539,0.0,2741,0.2,1876,0.1,7499,0.6,117,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,8756,0.7,4909,0.4,6750,0.5,7733,0.6,0,0.0,1318194,1318194,1262843,95.8,20099,1.5,9344,0.7,38043,2.9,1028,0.1,10739,0.8,1318194,1318194,38497,2.9,11086,0.8,11100,0.8,1924,0.1,14387,1.1,1279697,97.1,1212569,92.0,14104,1.1,1581,0.1,28724,2.2,117,0.0,1559,0.1,21043,1.6,1032,0.1,20011,1.5
30,New Jersey,2011,8821155,8821155,8604339,97.5,216816,2.5,6104543,69.2,1182905,13.4,21103,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,747620,8.5,299922,3.4,142330,1.6,113254,1.3,12555,0.1,95613,1.1,30709,0.3,53237,0.6,3365,0.0,837,0.0,428,0.0,124,0.0,1976,0.0,544803,6.2,63610,0.7,18373,0.2,39163,0.4,10400,0.1,8821155,8821155,6274271,71.1,1286782,14.6,63448,0.7,812989,9.2,12560,0.1,606522,6.9,8821155,8821155,1600690,18.1,219249,2.5,460551,5.2,78853,0.9,842037,9.5,7220465,81.9,5164950,58.6,1124234,12.7,10359,0.1,744110,8.4,1988,0.0,45295,0.5,129529,1.5,14973,0.2,114556,1.3
31,New Mexico,2011,2082224,2082224,2018009,96.9,64215,3.1,1492790,71.7,44365,2.1,190825,9.2,867,0.0,136,0.0,113227,5.4,1214,0.1,25637,1.2,4939,0.2,6495,0.3,3858,0.2,2351,0.1,2481,0.1,1820,0.1,3693,0.2,1171,0.1,325,0.0,409,0.0,192,0.0,245,0.0,263221,12.6,9889,0.5,16169,0.8,7697,0.4,1321,0.1,2082224,2082224,1547066,74.3,60449,2.9,215752,10.4,38133,1.8,3299,0.2,286642,13.8,2082224,2082224,973051,46.7,605644,29.1,7408,0.4,6701,0.3,353298,17.0,1109173,53.3,834209,40.1,36022,1.7,177860,8.5,24600,1.2,717,0.0,2619,0.1,33146,1.6,2735,0.1,30411,1.5
32,New York,2011,19465197,19465197,18938414,97.3,526783,2.7,12710382,65.3,3036099,15.6,67731,0.3,4621,0.0,334,0.0,80,0.0,496,0.0,1447760,7.4,325636,1.7,587775,3.0,108114,0.6,35387,0.2,138706,0.7,29708,0.2,222434,1.1,5562,0.0,1296,0.0,1872,0.0,124,0.0,2270,0.0,1670880,8.6,147626,0.8,50066,0.3,86569,0.4,22301,0.1,19465197,19465197,13105287,67.3,3290177,16.9,168521,0.9,1595953,8.2,22789,0.1,1843190,9.5,19465197,19465197,3496401,18.0,468253,2.4,1128843,5.8,74821,0.4,1824484,9.4,15968796,82.0,11255045,57.8,2808414,14.4,47719,0.2,1439603,7.4,2432,0.0,89806,0.5,325777,1.7,40695,0.2,285082,1.5
33,North Carolina,2011,9656401,9656401,9451546,97.9,204855,2.1,6768523,70.1,2091558,21.7,111633,1.2,15152,0.2,374,0.0,631,0.0,357,0.0,211328,2.2,63199,0.7,39819,0.4,13153,0.1,4069,0.0,19588,0.2,24792,0.3,46708,0.5,4132,0.0,1165,0.0,716,0.0,1310,0.0,941,0.0,264372,2.7,73280,0.8,34453,0.4,27993,0.3,12689,0.1,9656401,9656401,6940561,71.9,2203745,22.8,177747,1.8,254183,2.6,12183,0.1,295007,3.1,9656401,9656401,828104,8.6,484107,5.0,80805,0.8,18699,0.2,244493,2.5,8828297,91.4,6267132,64.9,2064166,21.4,104424,1.1,209665,2.2,3698,0.0,14576,0.2,164636,1.7,5974,0.1,158662,1.6
34,North Dakota,2011,683932,683932,671278,98.1,12654,1.9,614327,89.8,6857,1.0,38515,5.6,13,0.0,16433,2.4,96,0.0,10928,1.6,7070,1.0,1338,0.2,1602,0.2,1160,0.2,380,0.1,410,0.1,1395,0.2,785,0.1,147,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,4362,0.6,3178,0.5,5298,0.8,2331,0.3,167,0.0,683932,683932,626421,91.6,10553,1.5,44379,6.5,10125,1.5,937,0.1,4944,0.7,683932,683932,14923,2.2,11889,1.7,1262,0.2,187,0.0,1585,0.2,669009,97.8,605465,88.5,6368,0.9,38264,5.6,6926,1.0,147,0.0,246,0.0,11593,1.7,97,0.0,11496,1.7
35,Ohio,2011,11544951,11544951,11278852,97.7,266099,2.3,9566847,82.9,1396483,12.1,19589,0.2,6334,0.1,760,0.0,93,0.0,919,0.0,194814,1.7,64107,0.6,46046,0.4,17690,0.2,10824,0.1,15537,0.1,16116,0.1,24494,0.2,1981,0.0,743,0.0,655,0.0,18,0.0,565,0.0,99138,0.9,131030,1.1,44497,0.4,32335,0.3,8124,0.1,11544951,11544951,9807803,85.0,1561767,13.5,89190,0.8,244572,2.1,10780,0.1,120781,1.0,11544951,11544951,364018,3.2,184363,1.6,104291,0.9,6425,0.1,68939,0.6,11180933,96.8,9341867,80.9,1380254,12.0,17027,0.1,192576,1.7,1358,0.0,12920,0.1,234931,2.0,6276,0.1,228655,2.0
